,City,Latitude,Longitude
1883,Terrenoire,45.4322031,4.443867789749669
1884,Hangelar über Siegburg,,
1885,Töbingen,,
1886,Kleinmachnow,52.4064167,13.2236601
1887,Norwich/Norfolk,52.6285576,1.2923954
1888,Assenheim b. Friedberg,,
1889,Buchthalen,47.6968583,8.6556984
1890,Dettinghofen ob Griessen,,
1891,Lindenberg (Allgäu),47.6015641,9.8863905
1892,Weiperfelden,50.41866,8.5589431
1893,Königstein (Taunus),50.178152,8.4685883
1894,Wyk auf Föhr,54.6892888,8.5561518
1895,Windecken,50.2223837,8.8792511
1896,Oberkirch (Ortenaukreis),48.5308586,8.078657
1897,Sersheim,48.9606351,9.015577
1898,Goslar am Harz,51.97247625,10.223398451955747
1899,Haste,52.3798,9.39202
1900,Rödermark,49.9798913,8.8088274
1901,Oberhofen,49.0153534,7.9210644
1902,Friedrichstadt,54.3760004,9.0897716
1903,Zwergen,51.4816539,9.298378
1904,Bad Homburg vor der Höhe,50.2267699,8.6169093
1905,Englfing,48.7730903,13.1730044
1906,Tegernsee,47.7099191,11.7543337
1907,Gelsenkrichen,,
1908,Köthen,51.751033,11.973698
1909,Landsberg am Lech,48.0497474,10.8768728
1910,Ortenberg (Hessen),50.35836,9.08399
1911,Friedewalde (Minden),52.3537049,8.8519002
1912,Oberhambach,49.6862306,7.1618243
1913,Bremen-Vegesack,53.1698168,8.629978
1914,Hagen-Hohenlimburg,51.3682601,7.5533711
1915,Weilburg-Waldhausen,50.5002623,8.2506302
1916,Trautheim,49.8326608,8.6902447
1917,Hohenfeld,46.641364,14.2030614
1918,Appen,53.6601647,9.7415872
1919,Kilchberg (Tübingen),48.4896208,9.0169038
1920,Champex,46.0305776,7.1168165
1921,Marienburg,54.0358356,19.0368496
1922,Kempten (Allgäu),47.7267063,10.3168835
1923,Lavaux,47.2419452,4.0725213
1924,Wiederitzsch,51.3941234,12.374251
1925,East Stroudsburg (Pa.),40.9995386,-75.1812913
1926,Boinville,48.2079613,1.7767938
1927,Gastein,47.9278638,12.980358
1928,Göggingen,48.8501077,9.914893
1929,Niedersalbach (Saar),49.3349407,6.9107799
1930,Yellow Springs (Ohio),39.8045432,-83.8925234
1931,Todtmoos-Rütte,47.7612414,8.0131441
1932,Reiden,47.2460194,7.9730383
1933,Bellerive,38.71144,-90.3140032
1934,Tjamsweer,53.3218846,6.834749
1935,Chardonney-sur-Morges,,
1936,Dürnten,47.2778545,8.842203
1937,Asnières-sur-Oise,49.1339089,2.3541273
1938,Hage,53.6033933,7.2850814
1939,Corsier-sur-Vevey,46.4705779,6.8436858
1940,Winznau,47.3657368,7.9306091
1941,Dornstetten,48.4663553,8.5012993
1942,Fehraltdorf,47.38752555,8.753075559335056
1943,Vauseyon,46.989667999999995,6.912938381515444
1944,Vers l'église,46.353709,7.1340583
1945,Kappelen,47.617974,7.4384263
1946,Effingen,47.493355050000005,8.112710499141894
1947,Hellerup,55.7336657,12.5655408
1948,"Trenton, NJ",40.2203074,-74.7659
1949,Rickenbach,47.6209218,7.9788595
1950,Brügg,47.126608,7.277114
1951,Ofenpass,46.6397682,10.2921604
1952,Balestrand,61.2096194,6.5360834
1953,Detmold-Hiddesen,51.9255366,8.8432252
1954,Mühledorf,46.8288719,7.5385748
1955,Gryon,46.2746628,7.063671
1956,Saint-Émilion,44.8931452,-0.1560662
1957,Pelacoy,44.5598519,1.4737839
1958,Angeac-Champagne,45.6085438,-0.2958495
1959,Bettingen,49.1259566,6.8176712
1960,Höchst,50.099466,8.5452563
1961,Oberuzwil,47.4299725,9.1224313
1962,Stuttgart-Obertürkheim,48.7617575,9.2681173
1963,Berlin-Charlottenburg,52.5043157,13.3026447
1964,Obervellach,46.932825,13.2019817
1965,Berlin-Schmargendorf,52.4789022,13.2929962
1966,Bay Village (Ohio),41.484996,-81.9208434
1967,Lakewood (Ohio),41.4819932,-81.7981908
1968,Bad Aussee,47.6094985,13.7835784
1969,Stendal-Wahrburg,52.5899365,11.8243114
1970,Königsbrück,51.2637467,13.9028337
1971,Berlin-Wannsee,52.421199,13.1800603
1972,Murg,48.6977936,8.3502273
1973,Berlin-Halensee,52.4995482,13.2849417
1974,Mulda,51.5671651,12.5797953
1975,Colombey-les-deux-Eglises,48.2230053,4.8873124
1976,Belfaux (Fribourg),46.8216259,7.1068684
1977,Charmes-sur-Rhône,44.8621,4.83424
1978,Morphou,35.1993042,32.9928829
1979,Cernier,47.0768872,6.893812942278821
1980,Mühldorf a. Inn,48.2405007,12.5250991
1981,Reinsdorf,50.6994521,12.5587255
1982,Blomfield,42.5199056,-83.49476714639664
1983,Löffingen,47.8839004,8.3446627
1984,Reichelsheim-Beerfurth,49.7206461,8.8675197
1985,"Stowe, Vt.",44.4643768,-72.6856197
1986,Westerham,51.25681715,0.07303181295111258
1987,Salouf,46.6243725,9.5753208
1988,Beaucourt,47.4851387,6.9256448
1989,Jungbunzlau,50.4116187,14.9031301
1990,Dolomieu,45.6135424,5.5012061
1991,Andolsheim,48.0635889,7.4181601
1992,Saint-Jean-Cap-Ferrat,43.6899651,7.3327399
1993,"Miami, Fla.",25.7741728,-80.19362
1994,Tschlin,46.8692093,10.4252588
1995,"Richmond, Va.",37.5385087,-77.43428
1996,Bottens,46.6169088,6.6607269
1997,Pöhl,50.5600858,12.2110131
1998,Fehraltorf,47.3873705,8.7520123
1999,Morlanwelz,50.4550743,4.2425425
2000,Bäch,47.1117053,7.8290001
2001,Waltenheim-sur-Zorn,48.7475572,7.6283294
2002,Ferenbalm,46.9488327,7.2109008
2003,Johnstown (N.Y.),43.0068689,-74.3676437
2004,Dingelstädt,51.312112600000006,10.311077257458898
2005,Muzzano,45.560762,7.988919
2006,Grellingen,47.4411563,7.5876358
2007,Brackwede,51.9875236,8.5162917
2008,Egestorf,53.1933568,10.0654401
2009,Bariloche,-41.1334421,-71.3098425
2010,Oberrod bei Königstein i.T.,,
2011,Beatenberg,46.6932513,7.783279
2012,Ramstedt,54.4,9.16667
2013,Roslyn Heights,40.7887117,-73.6473511
2014,Monte-Carlo,43.7402961,7.426559
2015,Wartensee,47.1160661,8.1725294
2016,Bassenheim,50.360286,7.4558325
2017,Velden,49.6135225,11.5109171
2018,Gmund,47.7504331,11.7385694
2019,Enzweihingen,48.9174361,8.9838192
2020,Altenroxel,51.9374095,7.5741086
2021,Fallingbostel,52.848558,9.649743222858435
2022,Oberlin (Ohio),41.2939386,-82.2173786
2023,Sochaux,47.5138641,6.8305344
2024,Münchenbuchsee,47.0213315,7.4519196
2025,Trostberg,48.0321101,12.5654359
2026,Zernez,46.6979839,10.0943311
2027,Windsor (Mass.),42.5128826,-73.0588543
2028,Cerisiers,48.1342328,3.4832297
2029,Laufenburg,47.5671976,8.0599414
2030,Zwettl-Niederösterreich- Marbach am Walde,48.5476167,15.0870955
2031,Aïre,46.1990706,6.1019577
2032,Ägina,53.0762753,8.8131761
2033,Mühlberg/Elbe,51.4344274,13.2172472
2034,Partenkirchen,47.4941402,11.1121139
2035,Köln-Klettenberg,50.8949742,6.9176561
2036,Matzingen,47.5199826,8.934077
2037,Wolhusen,47.0580138,8.0725617
2038,Birmensdorf,47.3538481,8.4382157
2039,Homburg (Saarland),49.3181673,7.3340336
2040,Rossbrunn (Waldbüttelbrunn),49.7952079,9.7573438
2041,Stockstadt am Rhein,49.8063487,8.4602546
2042,Geiselgasteig,48.0626315,11.5479446
2043,Aschendorf,53.0508949,7.331969
2044,Minden (Westfalen),52.27436505,8.892230094673332
2045,Toledo (Ohio),41.6529143,-83.5378173
2046,State College (Penn.),40.8025835,-77.85593833184565
2047,Wuppertal-Wichlinghausen,51.289404,7.2036187
2048,Stelle (Harburg),53.3828216,10.1156284
2049,Gföhl,48.516682,15.4905293
2050,Lachendorf,52.6218894,10.246361
2051,Carona TI,45.9574555,8.935792
2052,Fischbach,49.4542256,7.9136812
2053,Raspach,,
2054,Werste,52.2155884,8.7809216
2055,Grafrath,48.1214803,11.1616108
2056,Walkringen,46.9474375,7.6204553
2057,Baden (Morbihan),47.6199988,-2.9184744
2058,Fionnay,46.032922,7.3076779
2059,Celerina/Schlarigna,46.5132296,9.8586248
2060,Nanteau-sur-Essonne,48.314727,2.4190431
2061,Caux,43.509654,3.3635759
2062,Obergrainau,47.4719506,11.025384
2063,Saint-Légier-La Chiésaz,46.4722777,6.8759701
2064,Marin-Epagnier,47.0091238,6.9999328
2065,Uerikon,47.2350588,8.7573767
2066,Carlsberg,49.504022,8.0417454
2067,Mudau,49.5330014,9.203843
2068,Gerzensee,46.8380937,7.5431319
2069,Villigen,47.5262684,8.2147282
2070,Altmittweida,50.9677492,12.9570254
2071,Monte Carlo,43.7402961,7.426559
2072,"Morris, Conn.",38.664918,-96.489581
2073,"Ostheim, Oberelsass",48.1595832,7.3709304
2074,Stuttgart-Bad Cannstatt,48.8014069,9.2168515
2075,Wiedelsheim,,
2076,Lauscha,50.4750346,11.1610862
2077,Falkenstein,50.4773298,12.3691588
2078,Gerolsheim,49.5485287,8.2647113
2079,Attiswil b. Oberbipp,,
2080,Viroflay (France),48.7995951,2.1730571
2081,Banknock (Schottland),55.9898223,-3.9553784
2082,Langenbrettach,49.21091365,9.39741694892106
2083,Bonn-Lengsdorf,50.717677,7.0704371
2084,Bruse,53.800396,-7.0224423
2085,Bolligen,46.9755611,7.4983298
2086,Münstereifel,50.5545674,6.7636511
2087,Sankt Anton,47.7163311,10.311281268771696
2088,Saint-Jean-Pied-de-Port,43.1629528,-1.2380528
2089,Schleswig-Busdorf,54.4920509,9.5501662
2090,Saint Jean-de-Luz,43.387219,-1.6636947
2091,Flen,59.0567823,16.5893
2092,Grafing b. München,48.0453808,11.966071
2093,Michelau,49.8966506,6.0922184
2094,Melide,42.9145741,-8.0136139
2095,Mauer,49.3393776,8.7998674
2096,Bad Eilsen,52.240705,9.0997685
2097,Vrestorf,53.292678,10.4091998
2098,Winterhutr,,
2099,Garmisch-Partenkirchen,47.4923741,11.0962815
2100,Rumisberg,47.263451,7.6412018
2101,Lengnau,47.521079,8.3301378
2102,Frauenkirch,46.768961,9.8003567
2103,Dürrenroth,47.0902206,7.7895896
2104,Vaglio,46.0608486,8.9565552
2105,Scuol,46.7976371,10.2996234
2106,Ingelfingen,49.3014449,9.6513353
2107,Aglasterhausen,49.3555418,8.9888513
2108,Wollbach,50.3657224,10.2232829
2109,"Pasadena, Calif.",34.1476507,-118.144155
2110,Zirl,47.2733773,11.2422348
2111,Le Paraclet,49.8244042,2.3907386
2112,Baarn (Holland),52.2002549,5.269143393313942
2113,Altaussee,47.6398954,13.7640614
2114,Cavigliano,46.184668,8.7190661
2115,Nuits-Saint-Georges,47.1367598,4.9489061
2116,Vernou-en-Sologne,47.5004721,1.6806699
2117,Düferoth,50.729724,7.2503104
2118,Wolfenschiessen,46.9080603,8.3954757
2119,Elbingerode (Harz),51.7728269,10.7876364
2120,Wistow,52.4144272,-0.12147361346072597
2121,Glonn,47.9878929,11.8656334
2122,Zabór,51.9510931,15.7143816
2123,Gunsbach,48.0466071,7.1751197
2124,Positano,40.6286581,14.4854955
2125,Serrara Fontana - Sant'Angelo,40.6993209,13.8929924
2126,Kennelalp,,
2127,Großglockner,47.0745464,12.6938826
2128,Flüeli-Ranft,46.8710319,8.2693067
2129,Arnbach,48.8611747,8.5655656
2130,Douarnenz,,
2131,Söllingen,52.0910397,10.9264304
2132,Canitz,51.3132659,13.220989
2133,Gündringen,48.5156672,8.7092699
2134,Balgach,47.4068832,9.6062727
2135,Wallenscheid,,
2136,Hagen-Wersabe,53.3270741,8.5331359
2137,Cerisy-la-Salle,49.0257994,-1.2837743
2138,Hessenwinkel,52.423057,13.7228907
2139,Schluchsee,47.8185928,8.177035
2140,Bokenäs,58.2931176,11.567949
2141,Berge,40.8577139,-0.4271096
2142,Pisek,49.3089887,14.147769
2143,Driburg,52.342712,8.4382725
2144,Nyiregyhaza,47.9557802,21.7167982
2145,Barmen,51.2716035,7.2003449
2146,Brandenburg/Havel,52.9819251,13.331795
2147,Weyer,48.8550847,7.1591518
2148,Rigi Klösterli,47.0426107,8.4872653
2149,Idar-Oberstein,49.7107134,7.3136563
2150,Oeschgen,47.5191409,8.0170821
2151,"Bala Cynwyd, Pa.",40.0076125,-75.2340695
2152,Hachborn,50.7199014,8.790693
2153,Leersum,52.0102642,5.4332757
2154,Urtenen-Schönbühl,47.0271385,7.5015562
2155,Russikon,47.394837,8.776585
2156,Kleinberghofen,48.8552603,11.9469846
2157,Naumburg (Saale),51.1525648,11.8099186
2158,Lüen,46.8331974,9.6124596
2159,Viipuri,60.709217,28.744051
2160,Masans,46.8712369,9.5354146
2161,"Columbia, Mo.",38.951883,-92.3337366
2162,Prien,47.8541669,12.3455493
2163,New York- Flushing,40.7654301,-73.8174291
2164,Talbiyeh,31.7708162,35.2176794
2165,Maria Laach,48.3035403,15.3437723
2166,Renan,47.1262327,6.9267658
2167,Schinznach-Dorf,47.4467994,8.1422836
2168,"Ridgewood, NJ",40.9796683,-74.1194403
2169,Igls,47.2310263,11.4079216
2170,Villefranche,43.4244499,0.7280492
2171,Faoug,46.9057923,7.0740011
2172,La Tène,47.016351549999996,7.0214191591728525
2173,Peney,46.8026753,6.561092
2174,Nienburg/Weser,52.6487602,9.257810517418042
2175,Schloss Berg,47.970027099999996,11.351418409030304
2176,Lonsee,48.5432227,9.9167965
2177,Amonines,50.26756195,5.56261629418368
2178,Maladers,46.836285,9.5603995
2179,Scharans,46.7181233,9.4597448
2180,Sevelen,47.1206239,9.486921
2181,Secklendorf,53.1086693,10.5991378
2182,Peitaiho Beach,,
2183,Rieden bei Murnau,,
2184,Schmilau,53.6637189,10.7571845
2185,Wettswil am Albis,47.3390834,8.4734523
2186,Comburg,49.09998845,9.750058898531101
2187,Aach,49.7894542,6.5906612
2188,Mitlödi,47.0114661,9.079913
2189,Wangen (Allgäu),47.6891753,9.8305857
2190,Bolsterlang,47.4661646,10.234344
2191,Hartford (Conn.),41.764582,-72.6908547
2192,Grosshöchststetten,,
2193,Leimiswil (Bern),47.1500504,7.7638263
2194,Il Fuorn,46.6646919,10.2109187
2195,Preda,46.5904281,9.7739244
2196,Taunus,50.27433045,8.144506802545912
2197,Abevude,,
2198,Velp,51.9958671,5.9751252
2199,Norderney,53.71238565,7.234020453591892
2200,Adelheide,53.01088,8.6076801
2201,Millstatt am See,46.8051293,13.5714926
2202,Douvrain-Baudour,50.4715793,3.8400187
2203,Reichenhall,47.7169589,12.8629459
2204,Pacific Palisades (Los Angeles),34.0480643,-118.5264706
2205,Puy de Dome,45.7715343,3.0839934206717934
2206,Bogis-Bossey,46.3515732,6.1648147
2207,Ehemen,,
2208,Mellilä,60.7789628,22.9254638
2209,Leysin-Village,46.3392841,7.0060422
2210,Halle-Wittenberg,51.4967152,11.9612634
2211,Stadtfeld über Wunstorf,,
2212,Scheidegg,47.5833051,9.8499989
2213,Regensberg,47.4827643,8.4374038
2214,"Palo Alto, Calif.",37.4443293,-122.1598465
2215,Sankt Gallen-Sankt Fiden,47.4337969,9.3914918
2216,Landau-Queichheim,49.1959521,8.1358948
2217,Grimsel,47.5638212,7.5843369
2218,Longirod,46.4943826,6.2581282
2219,"Elkhart, Ind.",41.6012796,-85.8590603
2220,Gardone Riviera,45.6187853,10.5591005
2221,Dortmund-Husen,51.5595222,7.5993642
2222,[S.1.],48.3538255,12.266638560459631
2223,Samnaun,46.9442417,10.3600844
2224,Berlin-Friedenau,52.4707164,13.3415003
2225,Einigen,46.718206,7.6309692
2226,Niedererlinsbach,47.3975522,8.0083582
2227,Dielsdorf,47.4810371,8.4543245
2228,Soisy-Sur-Seine,48.6502928,2.4490991
2229,Devon,50.724140500000004,-3.6607788161410735
2230,Holzhausen-Ambach,47.8674587,11.33568
2231,Steinegg,46.4858946,11.4552752
2232,Castel del Bosco,43.6671591,10.7049977
2233,Terme di Stabio,45.8513714,8.9423437
2234,Montrésor,47.1566605,1.2016534
2235,Churwalden,46.7784526,9.5429675
2236,Givisiez,46.8145053,7.1295693
2237,Ehrwald,47.3986534,10.9205046
2238,Seeg,47.6535725,10.6069443
2239,Rochetoirin,45.5814,5.41905
2240,Werne an der Lippe,,
2241,Eisenärzt,47.798074,12.6396406
2242,Les Baux-de-Provence,43.7436458,4.7950342
2243,La Suze-sur-Sarthe,47.8895538,0.0275915
2244,Villeneuve-sur-Yonne,48.0820102,3.2942751
2245,Beauvallon,45.5898174,4.692956589100664
2246,Ottenheim,48.1765543,15.9781689
2247,Glücksburg,54.84544485,9.562033402693672
2248,Aschach an der Donau,48.3620058,14.0191063
2249,Wotersen,53.5429376,10.600631
2250,Le Luart,48.069183,0.5858924
2251,Caslano,45.9708722,8.8836544
2252,Saint-Léger-Vauban,47.3857699,4.0476536
2253,Koločep,,
2254,Mitternier,,
2255,Schlosshotel Bühlerhöhe,48.674754899999996,8.228654952317704
2256,Prades,42.6181232,2.4230925
2257,Aidam,12.0533528,27.9338158
2258,Areuse,,
2259,Guttannen,46.655228,8.2904509
2260,Unkel,50.5996127,7.2157397
2261,Dozwil,47.5759385,9.3190975
2262,Felben,47.579124,8.943842
2263,Oberrüti,47.166912,8.3954207
2264,Buschdorf bei Bonn,50.7600013,7.050875
2265,Tremezzo,,
2266,Solesmes,50.1857534,3.4975923
2267,Poggenhagen,52.4666518,9.4546908
2268,Bubikon,47.2682923,8.8191613
2269,Gaienhofen,47.6821346,8.9818583
2270,Geisenhausen,48.4733985,12.2575827
2271,Schwendi,48.1756438,9.9784952
2272,Medingen,53.0911082,10.5605294
2273,Poing über München,,
2274,Unterwasser,47.197779,9.3089893
2275,La Prie,46.3622041,4.0534186
2276,"Tabor, SD",42.9486088,-97.658954
2277,Brienz,46.7560001,8.0303006
2278,Melchthal,51.3871348,12.3879756
2279,Kerns,45.5267633,-122.6445491
2280,Neuenkirch,47.1002397,8.2029897
2281,Ebikon,47.0812067,8.338521
2282,Fahr,49.8762298,10.1674732
2283,Eschlikon,47.4626951,8.957156
2284,Belfaux,46.8216259,7.1068684
2285,Zuid-Schalkwjik,,
2286,Essen-Werden,51.3865008,6.9977869
2287,Fischen a. Ammersee,47.9375841,11.130263382451048
2288,Vennes,47.1538287,6.5465436
2289,Stammheim,48.8497976,9.1573049
2290,Novaggio,46.0108273,8.8558506
2291,Flushing,40.7654301,-73.8174291
2292,Oppenheim,49.8527604,8.3548557
2293,Bad Salzhausen,50.4158016,8.9848348
2294,Treysa,50.9122268,9.1894933
2295,Dachrieden,51.2650857,10.4496993
2296,Rossleben,51.2973072,11.4327733
2297,Augsburg-Haunstetten,48.3086173,10.9067555
2298,Schäftlarn,,
2299,Maugersbury,51.917785699999996,-1.7088578155289018
2300,Visp,46.11758005,7.866476544533072
2301,Aftersteg,47.8431922,7.9250039
2302,Affoltern (Albis),47.2782467,8.4521518
2303,Pontresina,46.489993,9.9042965
2304,Tejuan,45.7334422,5.1867117
2305,Creglingen,49.4701503,10.0325388
2306,Gontenschwil,47.2724829,8.1452923
2307,Kronbühl,47.4572269,9.395138
2308,Vigens,44.2068415,15.206509828713683
2309,Neuville-sur-Oise,49.0135534,2.0623676
2310,Unterehrendingen,47.5037138,8.3470583
2311,Chiasso,,
2312,Frauenthal,47.2138591,8.4234437
2313,Neue Welt/Münchenstein,47.5288324,7.6146617
2314,Lungern,46.7857297,8.1607283
2315,Sorrent,40.624906,14.374836
2316,Rohr,48.6961101,7.5470504
2317,Cully,49.249965700000004,-0.5241720023546639
2318,Stuvsta,59.2542042,17.9967712
2319,Sisikon,46.949336,8.6211018
2320,Walchwil,47.1005277,8.5147778
2321,Bodenheim,49.9296093,8.3083998
2322,Lautertal (Odenwald)- Reichenbach,49.7123967,8.6925279
2323,Italien,42.6384261,12.674297
2324,Burgund,47.27808725,4.222486304306048
2325,Tirol,47.223193,11.5261028
2326,Unteruhldingen,47.7219137,9.2319644
2327,Kāzarūn,,
2328,Wildbad (Schwarzwald),48.750359,8.5357412
2329,Montricher,46.6001762,6.375822
2330,Mauensee,47.1684849,8.0670726
2331,Villeneuve (Vaud),46.3965712,6.9248129
2332,Bebenhausen,48.5610315,9.0591401
2333,Bernhausen,48.6778282,9.2172571
2334,Buffalo (N.Y.),42.8867166,-78.8783922
2335,Capri,40.5488429,14.228370814497762
2336,Sillian,46.7472874,12.4180291
2337,Waldsee,47.9209556,9.7542772
2338,Sülze,51.0262266,7.2729922
2339,Zimming,49.1240187,6.5874406
2340,Bad Kreuznach- Bosenheim,49.8439782,7.9140758
2341,Wasserburg,48.0030238,7.1603062
2342,Seeheim,49.7699405,8.6429463
2343,Weiden (Oberpfalz),49.6752749,12.1631636
2344,Oberitalien,,
2345,Ober-Ursel,50.2005518,8.580452
2346,Schloss Berg (Thurgau),47.578702899999996,9.161016811309668
2347,Baden-Württemberg,48.53775,9.041169
2348,"Bala-Cynwyd, Pa.",40.0076125,-75.2340695
2349,Anacapri,40.555713,14.2136104
2350,Bebek,37.5326,38.258884
2351,Gurzelen,46.7793311,7.531651
2352,Etzelkofen,47.0850392,7.4785267
2353,Hedingen,47.2984412,8.4489755
2354,Laubenheim,49.9185504,7.896673
2355,Pinchat,47.4193937,0.8216101
2356,Riedegg bei Thun,,
2357,Holzen,51.934009,9.6663388
2358,Scheyern,48.5020343,11.4555839
2359,Mainz-Kastel,50.0083449,8.2844378
2360,"Davidson, NC",35.7902384,-80.2115053
2361,Ihrhove,53.1696945,7.4550939
2362,Räckelwitz-Schmeckwitz,51.2575592,14.2012992
2363,Sindelsdorf,47.7242348,11.3329657
2364,Grillat,43.8206602,0.5971896
2365,Atzbach,48.0848267,13.7023591
2366,Sarmenstorf,47.3099209,8.2485603
2367,Avers,46.44462285,9.532904854002343
2368,Uttwil,47.5835512,9.3403851
2369,Attinghausen,46.8617183,8.6288119
2370,Posieux,46.7643272,7.09769
2371,Magadino,46.1474272,8.8559472
2372,Much Hadham,51.846576049999996,0.07083009082302036
2373,Laasphe (Westfalen),50.929621,8.4052493
2374,Lugaggia,46.0624046,8.9729427
2375,Killwangen,47.4315553,8.3518766
2376,Friedrichshof,53.70594,16.76853
2377,Balerno,55.8839143,-3.3387606
2378,Maria Rickenbach,46.9277169,8.4276322
2379,Lamone,46.044713,8.9325447
2380,Unterwellenborn,50.6585941,11.442003
2381,Oña,42.7343909,-3.413458
2382,Uccle,50.8035441,4.3338445
2383,Onaga (Kan.),39.488885,-96.169999
2384,Plaisance-du-Gers,43.6063824,0.0489549
2385,Settignano,43.7829916,11.3208169
2386,Hallau,47.6965281,8.4578613
2387,Saint-Lary,43.7237873,0.5000984
2388,Mammern,47.6461848,8.9157018
2389,Neuhaus am Schliersee,47.6987276,11.894330093126381
2390,Groussay,48.6518616,1.8229933
2391,Beaulieu-sur-Mer,43.7088,7.33375
2392,Courtepin,46.8660381,7.1228659
2393,Eselheide,,
2394,Lennoxville,45.3661982,-71.8564428
2395,Concordia (Kansas),39.571543,-97.661141
2396,Saint Avril,48.4173452,5.1306213
2397,Scarsdale (N.Y.),40.9880495,-73.7974133
2398,Neustadt (Holstein),54.1039427,10.8082797
2399,Landau in der Pfalz,49.1982825,8.1123441
2400,Heustrich,46.6310858,7.6882206
2401,Oman,21.0000287,57.0036901
2402,Davos Wolfgang,46.8318035,9.8548771
2403,Nidelbad,47.3068138,8.5491203
2404,Schönholzerswilen,47.5165928,9.1392258
2405,Telemark,59.39626765,8.66266000194867
2406,Schmargendorf,52.4789022,13.2929962
2407,Staðarbakka,,
2408,Reykjavik,64.24450355,-21.769263572151285
2409,Forte dei Marmi,43.9595891,10.1699392
2410,Wien-Josefstadt,48.2108519,16.347359861911986
2411,Othmarschen,53.5550626,9.8878602
2412,Kristiania,59.9133301,10.7389701
2413,Asbach-Limbach,50.6846028,7.4449041
2414,Hamburg-Rahlstedt,53.604959,10.154598
2415,Blankenese,53.5575,9.80306
2416,Bad Doberan- Heiligendamm,54.1423664,11.842199
2417,Seewalchen am Attersee,47.9539201,13.5866842
2418,Bichain,48.3435133,3.0545165
2419,Hagenau,48.8172236,7.7885978
2420,Untermusbach,48.4993988,8.4694777
2421,Undervillier,,
2422,Ried,48.2902063,11.0425791
2423,Pasing,48.1477854,11.4607008
2424,Ostende,51.2258565,2.919496
2425,Muggendorf,47.9116889,15.9372977
2426,Numburg,51.4242461,10.9848143
2427,Ziehlschlacht,,
2428,Veltheim,52.2181829,10.6825692
2429,Moutier,47.2796142,7.3704192
2430,Davos-Dorf,46.8048524,9.8387391
2431,"Minneapolis, Minn.",44.9772995,-93.2654692
2432,Ruprechtsau,48.6114037,7.7879657
2433,Schöneberg,49.9204671,7.7494525
2434,Argelès-Bagnères,43.0892755,0.1965086
2435,Tatra-Lomniez,,
2436,Rezzonico,46.0700352,9.2773214
2437,Zihlschlacht-Sitterdorf,47.514206200000004,9.259269150287928
2438,Burg bei Murten,46.9279526,7.115151473309238
2439,Grand Saconnex,46.2363321,6.126532
2440,Criqueboeuf,49.221622999999994,0.0853439350201218
2441,L'Isle,45.1535408,0.5330697
2442,Ramsen,49.5369008,8.0133261
2443,Bussnang,47.5580779,9.0797264
2444,Wilhelmshöhe,52.2233691,15.4878321
2445,Hindelbank,47.0418711,7.5383058
2446,Chailly sur Lausanne,,
2447,Weerswilen,47.5747153,9.1338506
2448,Stettfurt,47.5250201,8.9545165
2449,Beromünster,47.2076373,8.1924386
2450,Hägendorf,47.3331671,7.8365612
2451,Ueberstorf,46.8650568,7.3114056
2452,Neuendorf,50.283075,6.4598166
2453,Kapelle zu Kreuzen,,
2454,Liesberg,47.4038612,7.4314696
2455,Orsonnens,46.7164717,6.9948874
2456,Wahlen,,
2457,Fontainemelon,,
2458,Niederbuchsiten,47.2977867,7.7713959
2459,Selzach,46.2241755,14.2035074
2460,Gries,48.7530555,7.8138887
2461,Kestenholz,48.272548,7.4013652
2462,Neudorf,47.6054816,7.5696755
2463,Jonen,47.2959739,8.3950641
2464,Sittgraven,,
2465,Chojne,51.53796,18.8122
2466,Zürich-Oberstrass,47.3857063,8.5491245
2467,Großmonra,51.2341485,11.313045426390644
2468,"Yacolt, Wash.",45.8655044,-122.4070314
2469,Krattigen,46.660973,7.7256121
2470,Oberwil im Simmental,46.6572051,7.4358295
2471,Hottingen,47.3696799,8.5550821
2472,Obstalden,47.1171128,9.1504524
2473,Ossingen,47.6128544,8.7283378
2474,Chigny,46.5201861,6.4773257
2475,Beuggen,47.5823763,7.8061053
2476,Göschenen,46.6676488,8.588703
2477,Mariafeld,,
2478,Puerto Orntavo,,
2479,Hirzel,47.2159036,8.6101778
2480,Vallombrosa,43.7327226,11.5550931
2481,Charlottenburg,52.5050484,13.3045162
2482,Manaton,50.6172738,-3.7676421
2483,Friedenau,,
2484,Stettin,53.4301818,14.5509623
2485,Kaiserswerth,51.3014826,6.7355171
2486,Gross-Flottbek,53.5655862,9.8792333
2487,Massagno,46.0126998,8.9443667
2488,Jugenheim,49.7565223,8.6353359
2489,Miécourt,47.4270918,7.1747627
2490,Cassel,51.3154546,9.4924096
2491,Vinelz,47.0328313,7.1104574
2492,Netphen-Eschenbach,50.9349459,8.128467063672952
2493,Langendorf,49.1962745,13.5092561
2494,Sölden,46.9673961,11.0070193
2495,Berlin-Westend,52.5180135,13.2844201
2496,Grunewald,52.460512800000004,13.23870853321047
2497,San Gimignano,43.4677993,11.0432115
2498,Aeschi bei Spiez,,
2499,Düren-Gürzenich,,
2500,Wannsee,52.4211482,13.1589374
2501,Sylt,54.90227835,8.331238679308914
2502,Sylt-Westerland,54.9064856,8.3071734
2503,Bad Heilbrunn,47.7463564,11.455267
2504,Neubabelsberg,52.402093,13.112648
2505,Makasser,,
2506,Hinnwil,,
2507,Lululaund,51.6441011,-0.3590786
2508,Lealuyi,,
2509,Fontfroide,,
